"inputRegion","cpg","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","estimate","se","pVal.fixed","pVal.random","pValQ","direction","pVal.final","fdr","crossHyb_bi","smoke_bi","GASPARONI_nCoMethRegion","GASPARONI_coMethRegion","GASPARONI_nCpGs","Gasparoni_estimate","Gasparoni_se","Gasparoni_pVal","Gasparoni_fdr","GASPARONI_crossHyb","GASPARONI_crossHyb_bi","GASPARONI_smoke","GASPARONI_smoke_bi","MtSinai_nCoMethRegion","MtSinai_coMethRegion","MtSinai_nCpGs","MtSinai_estimate","MtSinai_se","MtSinai_pVal","MtSinai_fdr","MtSinai_crossHyb","MtSinai_crossHyb_bi","MtSinai_smoke","MtSinai_smoke_bi","London_nCoMethRegion","London_coMethRegion","London_nCpGs","London_estimate","London_se","London_pVal","London_fdr","London_crossHyb","London_crossHyb_bi","London_smoke","London_smoke_bi","ROSMAP_nCoMethRegion","ROSMAP_coMethRegion","ROSMAP_nCpGs","ROSMAP_estimate","ROSMAP_se","ROSMAP_pVal","ROSMAP_fdr","ROSMAP_crossHyb","ROSMAP_crossHyb_bi","ROSMAP_smoke","ROSMAP_smoke_bi","combp_chrom","combp_start","combp_end","combp_min_p","combp_n_probes","combp_z_p","combp_z_sidak_p"
"chr13:77461056-77461426","cg11004501","TSS1500","NM_138444","KCTD12","Island;S_Shore",0.0296209573628398,0.00510248918120936,6.42901824490327e-09,6.20020381248008e-07,0.250897619521678,"++++",6.42901824490327e-09,6.76332719363824e-06,FALSE,FALSE,1,"chr13:77461279-77461426",4,0.042590372051035,0.0141267376885151,0.00417454003843595,0.995935355525236,NA,0,NA,0,1,"chr13:77461279-77461426",4,0.0351181650391871,0.0121748687281707,0.00462444948893568,0.327591787271596,NA,0,NA,0,1,"chr13:77461098-77461426",5,0.0367929796636339,0.00910992964595285,0.000111997867191904,0.0795640692492949,NA,0,NA,0,0,"chr13:77461056-77461426",7,0.0167125360985042,0.00827537090425949,0.0438354610427876,0.863376142453026,NA,0,NA,0,"chr13",77461279,77461427,1.264e-13,4,3.069e-17,9.344e-14
"chr13:77461056-77461426","cg24515970","TSS1500","NM_138444","KCTD12","Island;S_Shore",0.0296209573628398,0.00510248918120936,6.42901824490327e-09,6.20020381248008e-07,0.250897619521678,"++++",6.42901824490327e-09,6.76332719363824e-06,FALSE,FALSE,1,"chr13:77461279-77461426",4,0.042590372051035,0.0141267376885151,0.00417454003843595,0.995935355525236,NA,0,NA,0,1,"chr13:77461279-77461426",4,0.0351181650391871,0.0121748687281707,0.00462444948893568,0.327591787271596,NA,0,NA,0,1,"chr13:77461098-77461426",5,0.0367929796636339,0.00910992964595285,0.000111997867191904,0.0795640692492949,NA,0,NA,0,0,"chr13:77461056-77461426",7,0.0167125360985042,0.00827537090425949,0.0438354610427876,0.863376142453026,NA,0,NA,0,"chr13",77461279,77461427,1.264e-13,4,3.069e-17,9.344e-14
"chr13:77461056-77461426","cg27275523","TSS1500","NM_138444","KCTD12","Island;S_Shore",0.0296209573628398,0.00510248918120936,6.42901824490327e-09,6.20020381248008e-07,0.250897619521678,"++++",6.42901824490327e-09,6.76332719363824e-06,FALSE,FALSE,1,"chr13:77461279-77461426",4,0.042590372051035,0.0141267376885151,0.00417454003843595,0.995935355525236,NA,0,NA,0,1,"chr13:77461279-77461426",4,0.0351181650391871,0.0121748687281707,0.00462444948893568,0.327591787271596,NA,0,NA,0,1,"chr13:77461098-77461426",5,0.0367929796636339,0.00910992964595285,0.000111997867191904,0.0795640692492949,NA,0,NA,0,0,"chr13:77461056-77461426",7,0.0167125360985042,0.00827537090425949,0.0438354610427876,0.863376142453026,NA,0,NA,0,"chr13",77461279,77461427,1.264e-13,4,3.069e-17,9.344e-14
"chr13:77461056-77461426","cg25968569","TSS1500","NM_138444","KCTD12","Island;S_Shore",0.0296209573628398,0.00510248918120936,6.42901824490327e-09,6.20020381248008e-07,0.250897619521678,"++++",6.42901824490327e-09,6.76332719363824e-06,FALSE,FALSE,1,"chr13:77461279-77461426",4,0.042590372051035,0.0141267376885151,0.00417454003843595,0.995935355525236,NA,0,NA,0,1,"chr13:77461279-77461426",4,0.0351181650391871,0.0121748687281707,0.00462444948893568,0.327591787271596,NA,0,NA,0,1,"chr13:77461098-77461426",5,0.0367929796636339,0.00910992964595285,0.000111997867191904,0.0795640692492949,NA,0,NA,0,0,"chr13:77461056-77461426",7,0.0167125360985042,0.00827537090425949,0.0438354610427876,0.863376142453026,NA,0,NA,0,"chr13",77461279,77461427,1.264e-13,4,3.069e-17,9.344e-14
"chr13:77461056-77461426","cg00931644","TSS1500","NM_138444","KCTD12","Island;S_Shore",0.0296209573628398,0.00510248918120936,6.42901824490327e-09,6.20020381248008e-07,0.250897619521678,"++++",6.42901824490327e-09,6.76332719363824e-06,FALSE,FALSE,1,"chr13:77461279-77461426",4,0.042590372051035,0.0141267376885151,0.00417454003843595,0.995935355525236,NA,0,NA,0,1,"chr13:77461279-77461426",4,0.0351181650391871,0.0121748687281707,0.00462444948893568,0.327591787271596,NA,0,NA,0,1,"chr13:77461098-77461426",5,0.0367929796636339,0.00910992964595285,0.000111997867191904,0.0795640692492949,NA,0,NA,0,0,"chr13:77461056-77461426",7,0.0167125360985042,0.00827537090425949,0.0438354610427876,0.863376142453026,NA,0,NA,0,"chr13",77461279,77461427,1.264e-13,4,3.069e-17,9.344e-14
"chr14:103593503-103593520","cg18587137","Body","NM_006291","TNFAIP2","Island",0.0494904209503633,0.0113979528428519,1.4116279091064e-05,1.4116279091064e-05,0.497151083775542,"++++",1.4116279091064e-05,0.00318820549686088,FALSE,FALSE,1,"chr14:103593503-103593520",3,0.0331731782406495,0.0299416734013097,0.273653103228536,0.996466091838487,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0792954658501767,0.0244407006827689,0.00151295585956749,0.24708818486109,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0525136504809523,0.0208052898086588,0.0133345494206076,0.468386328643818,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0346008028089018,0.019620242442624,0.0782766233395286,0.944404801976102,NA,0,NA,0,"chr14",103593503,103593521,4.967e-08,3,4.078e-11,1.021e-06
"chr14:103593503-103593520","cg18620571","Body","NM_006291","TNFAIP2","Island",0.0494904209503633,0.0113979528428519,1.4116279091064e-05,1.4116279091064e-05,0.497151083775542,"++++",1.4116279091064e-05,0.00318820549686088,FALSE,FALSE,1,"chr14:103593503-103593520",3,0.0331731782406495,0.0299416734013097,0.273653103228536,0.996466091838487,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0792954658501767,0.0244407006827689,0.00151295585956749,0.24708818486109,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0525136504809523,0.0208052898086588,0.0133345494206076,0.468386328643818,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0346008028089018,0.019620242442624,0.0782766233395286,0.944404801976102,NA,0,NA,0,"chr14",103593503,103593521,4.967e-08,3,4.078e-11,1.021e-06
"chr14:103593503-103593520","cg10501093","Body","NM_006291","TNFAIP2","Island",0.0494904209503633,0.0113979528428519,1.4116279091064e-05,1.4116279091064e-05,0.497151083775542,"++++",1.4116279091064e-05,0.00318820549686088,FALSE,FALSE,1,"chr14:103593503-103593520",3,0.0331731782406495,0.0299416734013097,0.273653103228536,0.996466091838487,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0792954658501767,0.0244407006827689,0.00151295585956749,0.24708818486109,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0525136504809523,0.0208052898086588,0.0133345494206076,0.468386328643818,NA,0,NA,0,1,"chr14:103593503-103593520",3,0.0346008028089018,0.019620242442624,0.0782766233395286,0.944404801976102,NA,0,NA,0,"chr14",103593503,103593521,4.967e-08,3,4.078e-11,1.021e-06
"chr14:54418728-54418851","cg05928290","Body","NM_001202;NM_130850;NM_130851","BMP4","Island",0.0286382419474604,0.0051997369862741,3.63691045316558e-08,4.79682777917482e-05,0.163320660796211,"++++",3.63691045316558e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr14:54418728-54418851",3,0.0148634689395326,0.019248606503478,0.443954652248005,0.996466091838487,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0443635693066788,0.0136904970987238,0.00153233524006107,0.24708818486109,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0408570662028872,0.00970140999425597,5.95593553598036e-05,0.0630847562845309,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0190048690277931,0.00738683947451864,0.0103062729275688,0.674730594380066,NA,0,NA,0,"chr14",54418728,54418852,1.196e-07,3,1.638e-15,6.053e-12
"chr14:54418728-54418851","cg05923197","Body","NM_001202;NM_130850;NM_130851","BMP4","Island",0.0286382419474604,0.0051997369862741,3.63691045316558e-08,4.79682777917482e-05,0.163320660796211,"++++",3.63691045316558e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr14:54418728-54418851",3,0.0148634689395326,0.019248606503478,0.443954652248005,0.996466091838487,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0443635693066788,0.0136904970987238,0.00153233524006107,0.24708818486109,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0408570662028872,0.00970140999425597,5.95593553598036e-05,0.0630847562845309,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0190048690277931,0.00738683947451864,0.0103062729275688,0.674730594380066,NA,0,NA,0,"chr14",54418728,54418852,1.196e-07,3,1.638e-15,6.053e-12
"chr14:54418728-54418851","cg09367901","Body","NM_001202;NM_130850;NM_130851","BMP4","Island",0.0286382419474604,0.0051997369862741,3.63691045316558e-08,4.79682777917482e-05,0.163320660796211,"++++",3.63691045316558e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr14:54418728-54418851",3,0.0148634689395326,0.019248606503478,0.443954652248005,0.996466091838487,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0443635693066788,0.0136904970987238,0.00153233524006107,0.24708818486109,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0408570662028872,0.00970140999425597,5.95593553598036e-05,0.0630847562845309,NA,0,NA,0,1,"chr14:54418728-54418851",3,0.0190048690277931,0.00738683947451864,0.0103062729275688,0.674730594380066,NA,0,NA,0,"chr14",54418728,54418852,1.196e-07,3,1.638e-15,6.053e-12
"chr15:39871808-39872186","cg23116540","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:39871808-39872186","cg25503381","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:39871808-39872186","cg10078511","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:39871808-39872186","cg08293324","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:39871808-39872186","cg25499543","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:39871808-39872186","cg08433504","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:39871808-39872186","cg23849826","TSS1500","NM_003246","THBS1","N_Shore",0.0414227713419836,0.00752316577460106,3.6701742779569e-08,9.11333822406344e-05,0.132131576708447,"++++",3.6701742779569e-08,2.91992700012845e-05,FALSE,FALSE,1,"chr15:39871876-39872186",5,0.0195220326388851,0.0248924095202027,0.436909725915192,0.996466091838487,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0699234594050939,0.0174337491916943,0.000103861704879086,0.0932659999384903,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0504039874395059,0.0132378466556825,0.000254378355586677,0.107513681405434,NA,0,NA,0,1,"chr15:39871876-39872186",5,0.0258831964372808,0.011903084074517,0.0300240930307185,0.832360023899417,NA,0,NA,0,"chr15",39871923,39872187,7.091e-11,4,3.302e-20,5.637e-17
"chr15:60285478-60285821","cg25690589",NA,NA,NA,"N_Shore",0.0302669024687144,0.00636573193023695,1.98778886905234e-06,1.98778886905234e-06,0.798615626246769,"++++",1.98778886905234e-06,0.000673422439230817,FALSE,FALSE,1,"chr15:60285478-60285821",5,0.00927126976745499,0.0228323181671007,0.686582021977092,0.996466091838487,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.033948120929365,0.0140205543693096,0.016912731937189,0.466019690456916,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.0331815563091817,0.00987868560569201,0.00114438054193704,0.195071990564665,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.029146512015056,0.0116050315438333,0.0122592948498257,0.717808272166346,NA,0,NA,0,"chr15",60285478,60285745,7.323e-09,4,8.417e-15,1.424e-11
"chr15:60285478-60285821","cg00400448",NA,NA,NA,"N_Shore",0.0302669024687144,0.00636573193023695,1.98778886905234e-06,1.98778886905234e-06,0.798615626246769,"++++",1.98778886905234e-06,0.000673422439230817,FALSE,FALSE,1,"chr15:60285478-60285821",5,0.00927126976745499,0.0228323181671007,0.686582021977092,0.996466091838487,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.033948120929365,0.0140205543693096,0.016912731937189,0.466019690456916,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.0331815563091817,0.00987868560569201,0.00114438054193704,0.195071990564665,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.029146512015056,0.0116050315438333,0.0122592948498257,0.717808272166346,NA,0,NA,0,"chr15",60285478,60285745,7.323e-09,4,8.417e-15,1.424e-11
"chr15:60285478-60285821","cg09290705",NA,NA,NA,"N_Shore",0.0302669024687144,0.00636573193023695,1.98778886905234e-06,1.98778886905234e-06,0.798615626246769,"++++",1.98778886905234e-06,0.000673422439230817,FALSE,FALSE,1,"chr15:60285478-60285821",5,0.00927126976745499,0.0228323181671007,0.686582021977092,0.996466091838487,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.033948120929365,0.0140205543693096,0.016912731937189,0.466019690456916,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.0331815563091817,0.00987868560569201,0.00114438054193704,0.195071990564665,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.029146512015056,0.0116050315438333,0.0122592948498257,0.717808272166346,NA,0,NA,0,"chr15",60285478,60285745,7.323e-09,4,8.417e-15,1.424e-11
"chr15:60285478-60285821","cg24211976",NA,NA,NA,"N_Shore",0.0302669024687144,0.00636573193023695,1.98778886905234e-06,1.98778886905234e-06,0.798615626246769,"++++",1.98778886905234e-06,0.000673422439230817,FALSE,FALSE,1,"chr15:60285478-60285821",5,0.00927126976745499,0.0228323181671007,0.686582021977092,0.996466091838487,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.033948120929365,0.0140205543693096,0.016912731937189,0.466019690456916,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.0331815563091817,0.00987868560569201,0.00114438054193704,0.195071990564665,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.029146512015056,0.0116050315438333,0.0122592948498257,0.717808272166346,NA,0,NA,0,"chr15",60285478,60285745,7.323e-09,4,8.417e-15,1.424e-11
"chr15:60285478-60285821","cg09992746",NA,NA,NA,"N_Shore",0.0302669024687144,0.00636573193023695,1.98778886905234e-06,1.98778886905234e-06,0.798615626246769,"++++",1.98778886905234e-06,0.000673422439230817,FALSE,FALSE,1,"chr15:60285478-60285821",5,0.00927126976745499,0.0228323181671007,0.686582021977092,0.996466091838487,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.033948120929365,0.0140205543693096,0.016912731937189,0.466019690456916,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.0331815563091817,0.00987868560569201,0.00114438054193704,0.195071990564665,NA,0,NA,0,1,"chr15:60285478-60285821",5,0.029146512015056,0.0116050315438333,0.0122592948498257,0.717808272166346,NA,0,NA,0,"chr15",60285478,60285745,7.323e-09,4,8.417e-15,1.424e-11
"chr15:74528522-74528719","cg19637113","1stExon;5'UTR;TSS200","NM_025055","CCDC33","OpenSea",-0.0299640177411746,0.00702031692621951,1.97069065178553e-05,0.000278649080797196,0.270021291370724,"----",1.97069065178553e-05,0.00410886892511505,FALSE,FALSE,1,"chr15:74528522-74528565",3,-0.00803296625014931,0.0243685901127105,0.74316519001906,0.996466091838487,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.0590435873240318,0.0189219837926735,0.00224713006026419,0.258513309514488,NA,0,NA,0,1,"chr15:74528522-74528565",3,-0.0342692191956128,0.0119950254745189,0.00530000414095287,0.363970975205003,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.021591179977666,0.0106220549895222,0.0424870404080246,0.863376142453026,NA,0,NA,0,"chr15",74528522,74528607,1.03e-06,4,2.403e-09,1.274e-05
"chr15:74528522-74528719","cg07696006","1stExon;5'UTR;TSS200","NM_025055","CCDC33","OpenSea",-0.0299640177411746,0.00702031692621951,1.97069065178553e-05,0.000278649080797196,0.270021291370724,"----",1.97069065178553e-05,0.00410886892511505,FALSE,FALSE,1,"chr15:74528522-74528565",3,-0.00803296625014931,0.0243685901127105,0.74316519001906,0.996466091838487,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.0590435873240318,0.0189219837926735,0.00224713006026419,0.258513309514488,NA,0,NA,0,1,"chr15:74528522-74528565",3,-0.0342692191956128,0.0119950254745189,0.00530000414095287,0.363970975205003,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.021591179977666,0.0106220549895222,0.0424870404080246,0.863376142453026,NA,0,NA,0,"chr15",74528522,74528607,1.03e-06,4,2.403e-09,1.274e-05
"chr15:74528522-74528719","cg02390801","1stExon;5'UTR;TSS200","NM_025055","CCDC33","OpenSea",-0.0299640177411746,0.00702031692621951,1.97069065178553e-05,0.000278649080797196,0.270021291370724,"----",1.97069065178553e-05,0.00410886892511505,FALSE,FALSE,1,"chr15:74528522-74528565",3,-0.00803296625014931,0.0243685901127105,0.74316519001906,0.996466091838487,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.0590435873240318,0.0189219837926735,0.00224713006026419,0.258513309514488,NA,0,NA,0,1,"chr15:74528522-74528565",3,-0.0342692191956128,0.0119950254745189,0.00530000414095287,0.363970975205003,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.021591179977666,0.0106220549895222,0.0424870404080246,0.863376142453026,NA,0,NA,0,"chr15",74528522,74528607,1.03e-06,4,2.403e-09,1.274e-05
"chr15:74528522-74528719","cg04198210","1stExon;5'UTR;TSS200","NM_025055","CCDC33","OpenSea",-0.0299640177411746,0.00702031692621951,1.97069065178553e-05,0.000278649080797196,0.270021291370724,"----",1.97069065178553e-05,0.00410886892511505,FALSE,FALSE,1,"chr15:74528522-74528565",3,-0.00803296625014931,0.0243685901127105,0.74316519001906,0.996466091838487,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.0590435873240318,0.0189219837926735,0.00224713006026419,0.258513309514488,NA,0,NA,0,1,"chr15:74528522-74528565",3,-0.0342692191956128,0.0119950254745189,0.00530000414095287,0.363970975205003,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.021591179977666,0.0106220549895222,0.0424870404080246,0.863376142453026,NA,0,NA,0,"chr15",74528522,74528607,1.03e-06,4,2.403e-09,1.274e-05
"chr15:74528522-74528719","cg02079584","1stExon;5'UTR;TSS200","NM_025055","CCDC33","OpenSea",-0.0299640177411746,0.00702031692621951,1.97069065178553e-05,0.000278649080797196,0.270021291370724,"----",1.97069065178553e-05,0.00410886892511505,FALSE,FALSE,1,"chr15:74528522-74528565",3,-0.00803296625014931,0.0243685901127105,0.74316519001906,0.996466091838487,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.0590435873240318,0.0189219837926735,0.00224713006026419,0.258513309514488,NA,0,NA,0,1,"chr15:74528522-74528565",3,-0.0342692191956128,0.0119950254745189,0.00530000414095287,0.363970975205003,NA,0,NA,0,1,"chr15:74528522-74528719",5,-0.021591179977666,0.0106220549895222,0.0424870404080246,0.863376142453026,NA,0,NA,0,"chr15",74528522,74528607,1.03e-06,4,2.403e-09,1.274e-05
"chr15:90727783-90728157","cg18569141","1stExon;5'UTR;TSS1500;TSS200","NM_020210","SEMA4B","Island;N_Shore",0.0211907414657631,0.00531926601240296,6.78300358866509e-05,0.000326965273577404,0.302976267147738,"++++",6.78300358866509e-05,0.0103753274712978,FALSE,FALSE,0,"chr15:90727783-90728157",8,0.0157323456941783,0.0140572220685099,0.26888002617104,0.996466091838487,NA,0,NA,0,1,"chr15:90727995-90728027",4,0.04101707535177,0.0146975838268398,0.00609105194888184,0.34880944314062,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0110173579606634,0.00883024088375577,0.21534764857685,0.823412161498023,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0263604163376403,0.00882928424849125,0.00293578177073422,0.489453030647538,NA,0,NA,0,"chr15",90727886,90728028,8.22e-05,5,1.712e-09,5.433e-06
"chr15:90727783-90728157","cg27542466","1stExon;5'UTR;TSS1500;TSS200","NM_020210","SEMA4B","Island;N_Shore",0.0211907414657631,0.00531926601240296,6.78300358866509e-05,0.000326965273577404,0.302976267147738,"++++",6.78300358866509e-05,0.0103753274712978,FALSE,FALSE,0,"chr15:90727783-90728157",8,0.0157323456941783,0.0140572220685099,0.26888002617104,0.996466091838487,NA,0,NA,0,1,"chr15:90727995-90728027",4,0.04101707535177,0.0146975838268398,0.00609105194888184,0.34880944314062,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0110173579606634,0.00883024088375577,0.21534764857685,0.823412161498023,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0263604163376403,0.00882928424849125,0.00293578177073422,0.489453030647538,NA,0,NA,0,"chr15",90727886,90728028,8.22e-05,5,1.712e-09,5.433e-06
"chr15:90727783-90728157","cg16439823","1stExon;5'UTR;TSS1500;TSS200","NM_020210","SEMA4B","Island;N_Shore",0.0211907414657631,0.00531926601240296,6.78300358866509e-05,0.000326965273577404,0.302976267147738,"++++",6.78300358866509e-05,0.0103753274712978,FALSE,FALSE,0,"chr15:90727783-90728157",8,0.0157323456941783,0.0140572220685099,0.26888002617104,0.996466091838487,NA,0,NA,0,1,"chr15:90727995-90728027",4,0.04101707535177,0.0146975838268398,0.00609105194888184,0.34880944314062,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0110173579606634,0.00883024088375577,0.21534764857685,0.823412161498023,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0263604163376403,0.00882928424849125,0.00293578177073422,0.489453030647538,NA,0,NA,0,"chr15",90727886,90728028,8.22e-05,5,1.712e-09,5.433e-06
"chr15:90727783-90728157","cg19331221","1stExon;5'UTR;TSS1500;TSS200","NM_020210","SEMA4B","Island;N_Shore",0.0211907414657631,0.00531926601240296,6.78300358866509e-05,0.000326965273577404,0.302976267147738,"++++",6.78300358866509e-05,0.0103753274712978,FALSE,FALSE,0,"chr15:90727783-90728157",8,0.0157323456941783,0.0140572220685099,0.26888002617104,0.996466091838487,NA,0,NA,0,1,"chr15:90727995-90728027",4,0.04101707535177,0.0146975838268398,0.00609105194888184,0.34880944314062,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0110173579606634,0.00883024088375577,0.21534764857685,0.823412161498023,NA,0,NA,0,0,"chr15:90727783-90728157",8,0.0263604163376403,0.00882928424849125,0.00293578177073422,0.489453030647538,NA,0,NA,0,"chr15",90727886,90728028,8.22e-05,5,1.712e-09,5.433e-06
