ensembl_gene_id,pValMin,nSNPs,pValMinScore,scoreSplineResid
ENSG00000114737,0.105,24,0.978810700930062,1.0645159585174457
ENSG00000114738,0.235,22,0.6289321377282637,0.6769559772643227
ENSG00000114739,0.0395,38,1.4034029043735399,0.6376013169586029
ENSG00000114742,0.01098,34,1.9593976598859268,1.2858703311230784
ENSG00000114744,0.01464,53,1.834458923277627,0.5119605600286798
ENSG00000114745,0.02046,47,1.6890943706238586,0.5579602095752416
ENSG00000114757,0.027,30,1.5686362358410126,1.228158574283198
ENSG00000114767,0.07972,11,1.09843270997155,3.6057397252083323
ENSG00000114770,0.0342,57,1.465973893943865,0.18648387769652794
ENSG00000114771,0.01808,60,1.7428015738606555,0.32659359355923584
ENSG00000114779,0.2115,15,0.6746896282889389,1.6897423955819222
ENSG00000114784,0.004229,38,2.3737623148530997,1.3477796455074276
ENSG00000114786,0.2334,14,0.6318991482906486,1.760972930716129
ENSG00000114790,0.08689,37,1.0610302027771097,0.35102487460573284
ENSG00000114796,0.01173,44,1.9307019878844707,0.8141472663142375
ENSG00000114805,0.07192,55,1.1431503212748277,-0.03554902187584643
ENSG00000114812,0.04347,30,1.3618103598091629,1.0292968766060835
ENSG00000114841,0.01959,23,1.7079655640052636,2.048142208888237
ENSG00000114850,0.07504,31,1.124707174628992,0.7145234503129038
ENSG00000114853,0.0145,30,1.8386319977650252,1.4648989724211565
ENSG00000114854,0.07443,26,1.1282519810081284,1.079446393983657
ENSG00000114857,0.0145,31,1.8386319977650252,1.3899409231300577
ENSG00000114859,0.07076,20,1.1502121757623145,1.7765643463060143
ENSG00000114861,0.1616,14,0.7915586435614327,2.1515286748830538
ENSG00000114867,0.01549,35,1.809948582240794,1.114353475264325
ENSG00000114902,0.07554,30,1.1218230195084937,0.7734010316448785
ENSG00000114904,0.02747,39,1.561141340579438,0.7284399589191306
ENSG00000114923,0.001595,20,2.7972393126068003,3.5634261260474407
ENSG00000114933,0.01093,33,1.9613798380502971,1.3499815475823747
ENSG00000114942,0.04811,104,1.317764643097436,-0.3073781820258052
ENSG00000114948,0.026,34,1.585026652029182,0.9870960174504299
ENSG00000114956,0.03325,56,1.4782083503608765,0.21218379298334175
ENSG00000114978,0.2011,38,0.6965879294032581,-0.12148971967945203
ENSG00000114982,0.002945,19,2.5309147008768798,3.533357032839631
ENSG00000114988,0.1525,15,0.8167301563171954,2.012886006137303
ENSG00000114993,0.06433,25,1.191586448599632,1.2477500007842557
ENSG00000114999,0.01318,47,1.8800845897420089,0.6883873233779368
ENSG00000115008,0.2937,32,0.5320960534771997,-0.15260539757509498
ENSG00000115009,0.007143,14,2.1461193498754576,4.406903313657626
ENSG00000115020,0.05694,38,1.2445825371890638,0.49388071269844985
ENSG00000115041,0.01789,19,1.747389659432627,2.7107018316832905
ENSG00000115042,0.067,11,1.1739251972991736,3.7699982426671084
ENSG00000115053,0.01034,42,1.9854794612420763,0.9215492554161749
ENSG00000115073,0.01874,25,1.7272304134482406,1.8283849688342826
ENSG00000115084,0.3118,62,0.5061238891471771,-0.8234338699936259
ENSG00000115085,0.04737,23,1.3244966152720432,1.6199972291062894
ENSG00000115091,0.01607,35,1.7939841232366553,1.101960197317487
ENSG00000115107,0.01283,49,1.8917733436250714,0.6421048688312874
ENSG00000115109,0.04873,27,1.3122035886187053,1.207142976391799
ENSG00000115112,0.05949,25,1.2255560310750349,1.288805595119263
ENSG00000115128,0.07657,31,1.1159413529060616,0.7047486140882546
ENSG00000115129,0.03512,45,1.4544454927659352,0.4383483595066692
ENSG00000115137,0.02958,24,1.5290018303391264,1.73765701832339
ENSG00000115138,0.008755,29,2.057743849580535,1.7261157423949596
ENSG00000115145,0.009018,49,2.044889769029448,0.7387813676870498
ENSG00000115155,0.009197,36,2.0363538135151567,1.2274898582697849
ENSG00000115159,0.03052,38,1.5154154707171572,0.7328396900238375
ENSG00000115163,0.1166,25,0.9333014495770048,0.9089755047224782
ENSG00000115165,0.005049,36,2.2967946293045136,1.405507586668448
ENSG00000115170,0.05225,22,1.2819137052169085,1.6881377898493855
ENSG00000115183,0.1287,63,0.8904214530956133,-0.37646427024599943
ENSG00000115194,0.04088,31,1.3884891128733436,0.9887033219204391
ENSG00000115204,0.3912,6,0.4076011538844362,3.310683540981499
ENSG00000115207,0.1172,14,0.9310723883179282,2.4562877143861184
ENSG00000115211,0.1012,21,0.9948194874962197,1.4138849581683697
ENSG00000115216,0.1017,33,0.9926790470772554,0.454488873191545
ENSG00000115221,0.003485,76,2.4577972175659717,0.5190370411684774
ENSG00000115226,0.08415,29,1.0749458796881572,0.7850494821890974
ENSG00000115232,0.02862,42,1.5433303705762424,0.6021718731332143
ENSG00000115233,0.04768,30,1.32166375326782,0.9885693437238348
ENSG00000115234,0.07976,16,1.0982148546964008,2.3633630975361886
ENSG00000115239,0.01526,114,1.8164454663811385,-0.04546355134270255
ENSG00000115241,0.07976,15,1.0982148546964008,2.5666661789356584
ENSG00000115252,0.06407,40,1.1933452760081393,0.3709656549956134
ENSG00000115255,0.008622,45,2.0643919814821308,0.8681536892319566
ENSG00000115257,0.008622,41,2.0643919814821308,1.0129106721159338
ENSG00000115263,0.005626,45,2.249800272170818,0.9824888834450287
ENSG00000115266,0.007471,26,2.126621263590859,2.07812800021322
ENSG00000115267,0.1085,18,0.9645702618154517,1.7824138965001368
ENSG00000115268,0.007471,23,2.126621263590859,2.4548381393319847
ENSG00000115271,0.03982,13,1.3998987443086093,3.5910781861304635
ENSG00000115274,0.1879,24,0.7260732198994744,0.6740256274474588
ENSG00000115275,0.1272,15,0.8955128886876049,2.177865987792019
ENSG00000115282,0.02948,23,1.5304725208129861,1.8579648145155727
ENSG00000115286,0.01322,32,1.8787685448503786,1.3521421437964083
ENSG00000115289,0.0712,24,1.1475200063631437,1.2911591967812415
ENSG00000115290,0.005124,40,2.2903908789273513,1.2004908774556582
ENSG00000115295,0.03836,47,1.4161214015013741,0.3539925815113127
ENSG00000115297,0.06745,25,1.171018045992077,1.2225417472060551
ENSG00000115306,0.01728,39,1.7624562618571256,0.8842799630185787
ENSG00000115307,0.08861,13,1.0525172634430815,2.9395779552195145
ENSG00000115310,2.234e-4,54,3.65091683122041,1.4084393092216567
ENSG00000115317,0.05161,13,1.287266140930048,3.3910360922747187
ENSG00000115318,0.07867,15,1.104190849830869,2.5774671588309803
ENSG00000115325,0.09865,19,1.00590291041179,1.7000315384904854
ENSG00000115339,0.03446,37,1.4626847268879903,0.7321073584612094
ENSG00000115350,0.05774,31,1.2385232204552983,0.8372961719713311
ENSG00000115353,0.0979,47,1.009217308196862,-0.004460439921591578
ENSG00000115355,0.0714,58,1.1463017882238256,-0.07926687857076989
ENSG00000115361,0.09621,19,1.0167797853518972,1.7176117835509137
ENSG00000115363,0.003529,44,2.4523483416400307,1.136435330328928
ENSG00000115364,0.008034,51,2.0950681726043476,0.7185691578626163
ENSG00000115365,0.09058,42,1.0429676836530617,0.15959782842181086
ENSG00000115368,0.03029,46,1.5187007266671442,0.4602411667985311
ENSG00000115380,0.002255,54,2.6468534537860204,0.9502524838646325
ENSG00000115386,0.009428,48,2.0255804261477137,0.7538467984426083
ENSG00000115392,0.001447,41,2.8395314688809625,1.4750566898498099
ENSG00000115414,0.09133,41,1.0393865423520912,0.186590549691466
ENSG00000115415,0.1048,36,0.9796387173522921,0.3029155290248069
ENSG00000115419,0.1445,34,0.8401321529074334,0.22122233058546933
ENSG00000115421,0.02131,41,1.671416550285798,0.7363056426551708
ENSG00000115423,0.127,22,0.8961962790440431,1.1453213221257197
ENSG00000115425,0.05369,37,1.2701065960367621,0.559085004547528
ENSG00000115446,0.1001,27,0.9995659225206814,0.8357231198204229
ENSG00000115457,0.009279,44,2.0324988252771585,0.8809608193823628
ENSG00000115459,0.02782,36,1.5556428743439723,0.8578130242825515
ENSG00000115461,0.007969,34,2.098596173174748,1.3879416150327928
ENSG00000115464,0.0922,37,1.0352690789463705,0.32360815535390586
ENSG00000115468,0.009606,45,2.0174574176970568,0.8382003824535299
ENSG00000115474,0.1805,33,0.7435227937583233,0.13654692159459433
ENSG00000115484,0.01043,35,1.981715691573469,1.2436362116976096
ENSG00000115486,0.2203,31,0.6569855028492324,0.10276375759221999
ENSG00000115488,0.01141,34,1.9427143555817854,1.2733432358329992
ENSG00000115504,0.002183,18,2.660946264290861,3.885691446517939
ENSG00000115507,0.002183,14,2.660946264290861,5.036944146205087
ENSG00000115514,0.09299,33,1.0315637522882952,0.4992475287427145
ENSG00000115520,0.0889,25,1.0510982390297863,1.069853609259926
ENSG00000115523,0.07258,54,1.1391830361354622,-0.022199029054218243
ENSG00000115524,0.1807,24,0.7430418474390682,0.7027052684244712
ENSG00000115525,0.05032,42,1.2982593675627876,0.39931582320340325
ENSG00000115526,0.03271,47,1.4853194558750182,0.407940950896829
ENSG00000115539,0.00371,35,2.430626090384954,1.5520544621441503
ENSG00000115540,0.04784,38,1.3202088290196456,0.5636931227934914
ENSG00000115541,0.152,21,0.8181564120552275,1.128231802450469
ENSG00000115548,0.04801,41,1.3186682940308343,0.4503714871933162
ENSG00000115556,0.05314,33,1.2745784499257413,0.7571129944620718
ENSG00000115561,0.006065,68,2.217169194797408,0.48898747758128
ENSG00000115568,0.136,23,0.8664610916297825,0.9948977126327678
ENSG00000115590,0.1556,34,0.8079904073463299,0.17956570183800347
ENSG00000115592,0.09336,9,1.0298391569626864,4.1789207413416865
ENSG00000115593,0.1861,46,0.730253626869233,-0.29001194202338043
ENSG00000115594,0.06965,45,1.1570788792400177,0.1853580848222328
ENSG00000115596,0.1648,10,0.783042792638903,3.1382107157132677
ENSG00000115598,0.1851,34,0.732593581247096,0.07737472794530298
ENSG00000115602,0.02339,96,1.630969778190847,-0.06932135490942082
ENSG00000115604,0.02681,64,1.5717031860171204,0.15820627101864831
ENSG00000115607,0.04813,49,1.3175841383226414,0.22667603395863098
ENSG00000115616,0.02314,44,1.6356366453842692,0.6069490582468184
ENSG00000115641,0.09677,34,1.0142592589499255,0.4305091996973904
ENSG00000115648,0.008337,55,2.0789901985029657,0.6203691948145678
ENSG00000115649,0.08085,27,1.09231997575758,0.9526528541090106
ENSG00000115652,0.1431,57,0.8443603662402236,-0.34926185496392226
ENSG00000115657,0.05359,25,1.270916242956388,1.3425579687991969
ENSG00000115661,0.06959,27,1.157453163504985,1.0311063112768721
ENSG00000115665,0.1215,33,0.915423722065669,0.362091586044114
ENSG00000115677,0.04377,55,1.358823453386886,0.1402746755288297
ENSG00000115685,0.04372,82,1.3593198467223349,-0.15845338030234055
ENSG00000115687,0.02161,41,1.6653452331167586,0.731726807743066
ENSG00000115694,0.04285,46,1.368049173740783,0.34138289097565105
ENSG00000115705,0.01685,50,1.7734000947926425,0.539390411588665
ENSG00000115718,0.03943,39,1.404173222926777,0.5978746105161202
ENSG00000115738,0.05084,38,1.2937944581180294,0.5396074687960237
ENSG00000115750,0.02184,66,1.6607473659673004,0.19144571036270847
ENSG00000115756,0.09595,49,1.0179550209285098,-0.039318512603818134
ENSG00000115758,0.07148,49,1.1458154561663934,0.07979008653267584
ENSG00000115760,0.07017,34,1.1538485234711846,0.582051018211164
ENSG00000115761,0.02206,49,1.6563944918958282,0.4832521758452283
ENSG00000115762,0.01318,34,1.8800845897420089,1.2257193104564426
ENSG00000115806,0.0429,47,1.3675427078152758,0.3150904043740255
ENSG00000115808,0.0182,30,1.739928612014925,1.380975551634124
ENSG00000115816,0.00366,47,2.4365189146055894,1.0262374960221108
ENSG00000115825,3.575e-4,51,3.4467239538629006,1.4044015133799082
ENSG00000115827,0.03202,42,1.4945786724167192,0.5635572538427495
ENSG00000115828,0.001049,62,2.979224511806442,0.9477678192844603
ENSG00000115839,0.08056,12,1.0938805424544384,3.2926104616895633
ENSG00000115840,0.0131,41,1.8827287043442358,0.8895582748355407
ENSG00000115841,0.1361,39,0.8661418747966653,0.06124551971705486
ENSG00000115844,0.01913,30,1.7182850299727042,1.3621886615251046
ENSG00000115850,0.1011,38,0.995248844408999,0.2421925976042095
ENSG00000115866,0.02804,31,1.552221990705379,1.1428119562115164
ENSG00000115875,0.1659,31,0.7801536139756393,0.2858567413491591
ENSG00000115884,0.0493,59,1.30715308072277,0.03651377613209799
ENSG00000115896,0.0488,25,1.3115801779972893,1.389759802180577
ENSG00000115902,0.03932,38,1.405386490839902,0.6393290160155172
ENSG00000115904,0.01279,24,1.893129455521346,2.1049867832723637
ENSG00000115919,0.008253,50,2.083388154890654,0.7363680801538379
ENSG00000115934,0.1285,35,0.8910968723326866,0.24130986818025832
ENSG00000115935,3.343e-4,43,3.4758636234074314,1.7061060397707932
ENSG00000115942,0.08385,22,1.0764969330578955,1.413766464249678
ENSG00000115944,0.0153,35,1.8153085691824011,1.1184993225480069
ENSG00000115946,0.02179,20,1.6617427697537444,2.436356940866143
ENSG00000115947,0.08363,14,1.07763790321521,2.7490542859048133
ENSG00000115956,0.02634,73,1.579384229374235,0.06324681987644883
ENSG00000115963,0.04324,34,1.3641143147187273,0.7896695718941347
ENSG00000115966,0.06156,41,1.210701388840559,0.3531519188447562
ENSG00000115970,0.01727,31,1.7627076624325413,1.3268668527977694
ENSG00000115977,0.09276,15,1.0326392600340504,2.445838387692981
ENSG00000115993,0.01898,31,1.7217037919087261,1.2921123148956943
ENSG00000115998,0.05581,42,1.2532879774833396,0.35946991387446264
ENSG00000116001,0.05581,31,1.2532879774833396,0.85269502928501
ENSG00000116005,0.1682,27,0.7741740085381067,0.5196818427711325
ENSG00000116014,0.04389,41,1.3576344191550267,0.48419463789936273
ENSG00000116016,0.1092,38,0.9617773616312816,0.20538500180024524
ENSG00000116017,0.03394,45,1.4692881620183431,0.45005749812673523
ENSG00000116030,0.007346,31,2.133949075990725,1.6213000411180594
ENSG00000116031,0.02341,99,1.6305985863033756,-0.08511235864194021
ENSG00000116032,0.002511,99,2.6001532872870774,0.40599741357607844
ENSG00000116035,0.0666,44,1.176525770829699,0.2303271173745938
ENSG00000116039,0.08704,46,1.0602811176458953,0.06894675011801761
ENSG00000116044,0.06524,46,1.1854860476317617,0.18533457413813417
ENSG00000116062,0.04139,50,1.38310457359924,0.25693694781283904
ENSG00000116095,0.001283,30,2.8917733436250717,2.2284560745186472
ENSG00000116096,0.03288,14,1.4830681911319872,3.455858356886998
ENSG00000116106,0.06871,40,1.1629800514590916,0.34204130199914673
ENSG00000116117,0.2678,28,0.5721894273240099,0.12085787093523358
ENSG00000116120,0.0159,32,1.7986028756795485,1.287577242042345
ENSG00000116127,0.08856,29,1.0527623921293336,0.758520742666796
ENSG00000116128,0.01319,37,1.8797552044536348,1.0628076402624647
ENSG00000116132,0.06682,46,1.1750935286978874,0.17599141982768518
ENSG00000116133,0.01271,59,1.895854449445992,0.4378654824866303
ENSG00000116138,0.01109,84,1.95506845385084,0.19207299342534553
ENSG00000116141,0.00559,35,2.252588192113577,1.4342543504007768
ENSG00000116147,0.01168,49,1.9325571572236193,0.6683257859982075
ENSG00000116151,0.03863,40,1.4130752918551797,0.5673269329539365
ENSG00000116157,0.09306,38,1.0312369518027513,0.2808755732402226
ENSG00000116161,0.1376,34,0.8613815661005075,0.2481918135633278
ENSG00000116171,0.01933,46,1.7137681459714469,0.6033680262222705
ENSG00000116176,0.0223,74,1.6516951369518393,0.09972343212557158
ENSG00000116183,0.02632,36,1.5797141150580822,0.8778963523956601
ENSG00000116191,0.04881,26,1.3114911923434789,1.2944742715144026
ENSG00000116194,0.05864,33,1.2318060383669285,0.7141439725277995
ENSG00000116198,0.06538,54,1.1845550837556498,0.016821438369999456
ENSG00000116199,0.04795,35,1.3192113884933176,0.6966421294793319
ENSG00000116205,0.1037,31,0.9842212436109591,0.5516004631620046
ENSG00000116209,0.04879,32,1.3116691818877337,0.8510636433026991
ENSG00000116212,0.07436,36,1.1286606189001391,0.4631195902313295
ENSG00000116213,0.01992,32,1.7007106659123201,1.206302424134134
ENSG00000116218,0.01673,51,1.7765040590376056,0.5180702645953714
ENSG00000116221,0.08699,34,1.06053066915647,0.4821477714217502
ENSG00000116237,0.04451,31,1.3515424057174774,0.9523879547312791
ENSG00000116251,0.1528,28,0.8158766457603289,0.5137344931045427
ENSG00000116254,0.1022,68,0.990549104201306,-0.3338869647515338
ENSG00000116260,0.1159,45,0.935916564036404,-0.03214997437490471
ENSG00000116266,0.02772,40,1.557206774060231,0.6857001813941113
ENSG00000116273,0.001198,31,2.9215431819467073,2.1570432608208665
ENSG00000116285,0.1336,32,0.8741935418604732,0.36028640123341193
ENSG00000116288,0.2306,23,0.6371406970413198,0.6011478665090607
ENSG00000116299,0.03681,38,1.4340341825533334,0.6641102309029706
ENSG00000116329,0.01809,30,1.7425614331401862,1.383251152706552
ENSG00000116337,0.03081,31,1.5113083016830593,1.1052834830687535
ENSG00000116350,0.03489,36,1.4572990305518891,0.7736716635094361
ENSG00000116353,0.01651,39,1.7822529267372063,0.8989887847372966
ENSG00000116396,0.01149,37,1.9396799713117148,1.1064231773154325
ENSG00000116406,0.1185,39,0.9262816496538774,0.13053550404995937
ENSG00000116455,0.008389,42,2.0762898056034373,0.9814463911140716
ENSG00000116459,0.007044,43,2.152180652704761,0.9925763470269641
ENSG00000116473,0.0334,40,1.4762535331884354,0.6201172160780843
ENSG00000116478,0.06392,16,1.194363233694065,2.5258939777432814
ENSG00000116489,0.04004,34,1.397505931192719,0.82073563692343
ENSG00000116497,0.08613,20,1.0648455527838316,1.6503732519593723
ENSG00000116514,0.01699,35,1.7698066211309544,1.0830607406637929
ENSG00000116521,0.06586,22,1.181378273624111,1.5574571500071424
ENSG00000116525,0.05046,29,1.2970527538184442,1.0335436487746579
ENSG00000116539,0.0976,18,1.010550182333308,1.8606467002171578
ENSG00000116544,0.0923,20,1.034798298974088,1.6045181604084942
ENSG00000116560,0.3072,33,0.5125787886405256,-0.22932569914020307
ENSG00000116574,0.00781,40,2.1073489661226996,1.0829141349540472
ENSG00000116580,0.04732,18,1.3249552640441071,2.3464710954200414
ENSG00000116584,0.1439,14,0.8419392060633948,2.264953588534266
ENSG00000116586,0.1572,13,0.8035474582966109,2.392220101584257
ENSG00000116604,0.01608,28,1.7937139555875676,1.592521838439114
ENSG00000116641,0.0707,37,1.1505805862031007,0.44310711281214893
ENSG00000116649,0.02694,29,1.5696024086130331,1.3047077635066027
ENSG00000116652,0.2342,34,0.6304131092636557,-0.07292878563670471
ENSG00000116661,0.02933,41,1.532687937019448,0.6289242168383637
ENSG00000116663,0.004882,46,2.3114022249188304,0.9861880221398107
ENSG00000116667,0.05606,41,1.2513469065757328,0.3903848919270571
ENSG00000116668,0.06878,37,1.1625378285140053,0.4550480138954211
ENSG00000116670,0.03216,33,1.4926839599235864,0.9632120263012474
ENSG00000116675,0.03216,35,1.4926839599235864,0.8539499575664038
ENSG00000116678,5.051e-4,82,3.2966226314876503,0.8219232259182789
ENSG00000116679,0.06878,32,1.1625378285140053,0.6974263714961924
ENSG00000116685,0.01371,114,1.8629625452104874,-0.020454262846393446
ENSG00000116688,0.09967,49,1.0014355417390584,-0.05542238455016366
ENSG00000116690,0.007722,31,2.1122702027119695,1.6049998957231875
ENSG00000116691,0.1755,40,0.7557228791981572,-0.10557094325611831
ENSG00000116698,0.009569,21,2.019133445417921,2.6572328776667495
ENSG00000116701,0.08266,44,1.0827045990543107,0.14199315004456647
ENSG00000116703,0.004694,31,2.3284569147374263,1.7632990836426123
ENSG00000116704,0.02875,32,1.5413621509743507,1.0676102920656387
ENSG00000116711,0.05509,33,1.2589272276266785,0.7414969771259132
ENSG00000116717,0.03212,46,1.4932244633933567,0.44069383733316286
ENSG00000116721,0.09251,62,1.0338113190438627,-0.23029901086590135
ENSG00000116726,0.1368,35,0.8639139026159026,0.20796816362239234
ENSG00000116729,0.01212,37,1.9164973801697325,1.0896501277902235
ENSG00000116731,0.0221,37,1.6556077263148892,0.8915427478699138
ENSG00000116741,0.191,24,0.7189666327522725,0.6618881787181011
ENSG00000116745,4.485e-4,43,3.348237552619889,1.6454536203097432
ENSG00000116747,0.3257,23,0.4871822414351269,0.29165082431575423
ENSG00000116748,0.02046,34,1.6890943706238586,1.0741680303371588
ENSG00000116750,0.08215,21,1.0853924322289195,1.5484066910532588
ENSG00000116752,0.03938,32,1.4047242881979005,0.9414349543487159
ENSG00000116754,9.171e-4,24,3.037583306554249,3.043764346772852
ENSG00000116761,0.00436,38,2.360513510731414,1.3394405336502107
ENSG00000116771,0.05802,59,1.2364222755333547,-0.019274573802286435
ENSG00000116774,0.02114,62,1.6748950170285926,0.2532639037224671
ENSG00000116783,0.0458,44,1.3391345219961308,0.3731000777527268
ENSG00000116785,0.002921,62,2.53446844302645,0.7378653313920317
ENSG00000116786,0.05203,32,1.2837461741039633,0.823166491697883
ENSG00000116791,0.02004,42,1.698102282804792,0.719850676783689
ENSG00000116793,0.0195,18,1.709965388637482,2.856936515437046
ENSG00000116809,0.08061,29,1.0936110788471691,0.8071050606153803
ENSG00000116815,0.1791,18,0.7469044141509684,1.3778214725045956
ENSG00000116819,0.01201,22,1.920456992597094,2.4026510902538094
ENSG00000116824,0.1385,20,0.8585502265995326,1.3178188306120928
ENSG00000116830,0.09867,65,1.005814871797683,-0.28958799114557887
ENSG00000116833,0.012,38,1.9208187539523751,1.044584334465382
ENSG00000116852,2.004e-5,70,4.698102282804792,1.4690624132161099
ENSG00000116857,0.001794,63,2.7461775612919266,0.8238134308930536
ENSG00000116863,0.119,27,0.9244530386074693,0.7359396981580544
ENSG00000116871,0.02701,32,1.5684754158125491,1.0918133933524523
ENSG00000116874,0.108,47,0.9665762445130504,-0.04725876043320936
ENSG00000116882,0.1035,45,0.9850596502070634,0.01891211879480391
ENSG00000116883,0.02835,16,1.5474469367710746,3.065413194488797
ENSG00000116885,0.05256,69,1.2793446434482756,-0.10644789806663263
ENSG00000116898,0.05256,44,1.2793446434482756,0.3219876218037124
ENSG00000116903,0.02761,26,1.558933593360737,1.5574832186754408
ENSG00000116906,0.004055,22,2.3920091414528253,2.8441371872696166
ENSG00000116918,0.02862,29,1.5433303705762424,1.2798958988055624
ENSG00000116922,0.0899,35,1.0462403082667713,0.4199335248783598
ENSG00000116954,0.13,28,0.8860566476931632,0.6124084637827164
ENSG00000116957,0.03391,30,1.4696722102219137,1.1351629112671882
ENSG00000116962,0.006588,47,2.1812464095022834,0.8779989371425945
ENSG00000116977,0.05616,66,1.2505729008782511,-0.09655953438945372
ENSG00000116981,0.02115,45,1.674689628288939,0.604832600418437
ENSG00000116983,0.02115,50,1.674689628288939,0.47208638434393585
ENSG00000116984,0.01624,51,1.7894139750948435,0.5266229396624241
ENSG00000116985,0.05932,59,1.2267988576436557,-0.02702811329936103
ENSG00000116990,1.54e-5,33,4.8124792791635365,2.9651111525770784
ENSG00000116991,0.094,52,1.0268721464003014,-0.08885468045067808
ENSG00000116996,0.008633,54,2.0638382590888424,0.6321195384770104
ENSG00000117000,0.003654,35,2.437231456983481,1.5563230390008904
ENSG00000117009,0.005013,36,2.2999022953869463,1.4075554837393343
ENSG00000117010,0.02741,50,1.5620909644605017,0.3921210481716545
ENSG00000117013,0.001922,35,2.7162466166674735,1.7306358557885793
ENSG00000117016,0.001185,31,2.9262816496538773,2.159989093440619
ENSG00000117020,0.00855,29,2.068033885271827,1.7343123483037366
ENSG00000117036,0.03974,27,1.4007721372262036,1.3021936205932692
ENSG00000117054,0.02226,37,1.6524748400013105,0.8890495001251137
ENSG00000117069,0.03164,27,1.499763525174361,1.4041821713768032
ENSG00000117090,0.04294,32,1.3671379598997702,0.9053968886838396
ENSG00000117091,0.04861,45,1.3132743789254577,0.32291212680719117
ENSG00000117114,0.01604,92,1.7947956360518553,0.04886371032823854
ENSG00000117115,0.01351,39,1.8693446509779694,0.9625141782185022
ENSG00000117118,0.00152,45,2.8181564120552274,1.300275233906585
ENSG00000117122,0.03641,43,1.4387793210660562,0.4858757645258556
ENSG00000117133,0.1338,49,0.8735438865681957,-0.1865833156651501
ENSG00000117139,0.01046,41,1.9804683154687446,0.9568027207749618
ENSG00000117143,0.002202,22,2.657182685364267,3.070569666490833
ENSG00000117148,0.03096,27,1.509199047989145,1.4136869165358061
ENSG00000117151,0.0958,43,1.0186344909214555,0.10602542758501907
ENSG00000117152,0.008943,32,2.0485167692477066,1.483524985325621
ENSG00000117153,0.01418,39,1.8483237691529522,0.9473532280005932
ENSG00000117154,0.03321,53,1.4787311244016148,0.2676160354966233
ENSG00000117155,0.04552,41,1.3417977466129853,0.47052445681439026
ENSG00000117174,0.03823,57,1.417595701980972,0.15101310262816803
ENSG00000117215,0.1046,40,0.9804683154687446,0.1568913878444819
ENSG00000117222,0.04854,48,1.3139002280040841,0.24679129331306437
ENSG00000117226,0.01943,74,1.7115271994002175,0.1367229255551126
ENSG00000117228,0.02548,40,1.5938005763366871,0.7146371770704092
ENSG00000117242,0.05971,47,1.22395292881822,0.19455624205850222
ENSG00000117245,0.003384,22,2.470569645633014,2.912654483206068
ENSG00000117262,0.009645,2,2.0156977680200967,30.261615374450265
ENSG00000117266,0.001401,50,2.8535618647142256,1.1566949994611073
ENSG00000117280,0.04796,43,1.319120825573189,0.38600244043878534
ENSG00000117281,0.176,14,0.7544873321858502,2.0653319809723434
ENSG00000117289,0.2406,20,0.6187043769961741,0.8622879472417765
ENSG00000117298,0.002825,45,2.5489815478445426,1.1552393170142286
ENSG00000117305,0.004882,21,2.3114022249188304,2.939176665989634
ENSG00000117308,0.06654,15,1.1769172034671962,2.7062931967861106
ENSG00000117318,0.08256,25,1.083230315716864,1.1117762363636927
ENSG00000117322,4.312e-5,47,4.365321247821318,1.9215277985825518
ENSG00000117335,0.00122,27,2.9136401693252516,2.556647030514334
ENSG00000117360,0.1432,40,0.8440569820281633,0.003085217838315607
ENSG00000117362,0.05601,21,1.2517344273312592,1.7788471451469972
ENSG00000117385,0.04634,35,1.3340439705460432,0.7105852651980799
ENSG00000117394,0.01314,46,1.881404634776238,0.7182769818976859
ENSG00000117395,0.04265999999999999,86,1.3699791488865902,-0.17798537801779893
ENSG00000117399,0.1109,24,0.9550684538508399,1.0307339875408077
ENSG00000117400,0.08489,22,1.0711434664180894,1.406208882207923
ENSG00000117407,0.07147,39,1.1458762178988329,0.36097476555398544
ENSG00000117408,0.08179,14,1.0872997918091396,2.767523046740337
ENSG00000117410,0.08179,19,1.0872997918091396,1.82895689937352
ENSG00000117411,0.08992,26,1.0461437017750141,0.9760721415348305
ENSG00000117419,0.09674,27,1.0143939169475635,0.8548589899212793
ENSG00000117425,7.652e-4,40,3.1162250386447417,1.669803264187365
ENSG00000117448,0.1759,42,0.7547341605425387,-0.16342174723342515
ENSG00000117450,0.3017,47,0.5204246898250116,-0.6002063282456752
ENSG00000117461,0.03055,25,1.514988785421427,1.6134742059621594
ENSG00000117472,0.2099,24,0.6779875614175995,0.5903679645166653
ENSG00000117475,0.1633,52,0.7870138152633318,-0.33626681010697734
ENSG00000117477,0.09382,37,1.0277045713888604,0.31547346581439434
ENSG00000117479,0.1629,39,0.7880789156914907,-0.033634205898978774
ENSG00000117480,0.1743,46,0.7587026128900068,-0.2551851926428622
ENSG00000117481,0.02438,40,1.612966298717637,0.7296252484228697
ENSG00000117500,0.01961,32,1.707522406332216,1.2120492779476206
ENSG00000117501,0.003881,55,2.411056357259985,0.8056367180453746
ENSG00000117505,0.01405,46,1.8523236757589012,0.6988223224760012
ENSG00000117507,0.1609,59,0.7934439559009705,-0.42980708604916606
ENSG00000117519,0.1058,42,0.9755143323008331,0.08993046199938208
ENSG00000117523,0.01998,39,1.6994045161100364,0.8367317984539233
ENSG00000117525,0.1896,17,0.7221616669979526,1.473018756321366
ENSG00000117528,0.09429,15,1.0255343642627575,2.432482704394917
ENSG00000117533,0.08519,76,1.0696113817556783,-0.33447571717024527
